Movie_ID	title	runtime	theatre_count
25282	skin in the game	90.0	
25283	ta ta ta ta (china)	90.0	
25284	silent panic	96.0	
25285	soundgarden live from the artists den (2019)	160.0	
25286	secret of a leader the (kazakhstan)	114.0	
25287	raatchasi (india)	134.0	
25288	shanghai de nv er (china)	90.0	
25289	quand on crie au loup (france)	83.0	
25290	phil	106.0	
25291	one day justice delivered (india)	124.0	
25292	marianne and leonard words of love (uk) (2019)	97.0	4.0
25293	maleida 1882 (spain)		
25294	oh baby (india)		
25295	iuventa (italy)	86.0	
25296	kalavani 2 (india)	141.0	
25297	loli pop in fantasy (china)	85.0	
25298	mystify michael hutchence (oz)	102.0	
25299	haut les filles (france)	79.0	
25300	into nation of big odessa (russia)	104.0	
25301	puedes oirme (2020 spain)	75.0	
25302	raj na zemi (2019 slovakia)	78.0	
25303	projectionist the	81.0	
25304	profu (2019 romania)	82.0	
25305	poeslief (2020 netherlands)	60.0	
25306	possessor (canada)	102.0	320.0
25307	proud juvenile a (2020 china)	89.0	
25308	paradise una nuova vita (2020 italy)	85.0	
25309	marionette (netherlands)	90.0	
25310	neseika (2020 lithuania)		
25311	let it be beautiful (2020 china)	120.0	
25312	jak zostac gwiazda (2020 poland)		
25313	manhattan short 2020 (2020)		
25314	isla de las mentiras la (2020 spain)	95.0	
25315	ikar legenda mietka kosza (2019 poland)	110.0	
25316	khandra (2020 russia)		
25317	heaven (2020)	100.0	242.0
25318	herb alpert is (2020)	111.0	
25319	gen shi su shuo zai jian (2020 china)	96.0	
25320	gekijoban sword art online progressive hoshi naki yoru no aria (2021 japan)	97.0	
25321	henchmen (2018)	89.0	181.0
25322	end of us the (2021)	89.0	
25323	funny thing about love (2021)	96.0	
25324	flee (2021)	90.0	4.0
25325	familia perfecta la (2021 spain)	110.0	
25326	dziewczyny z dubaju (2021 poland)	146.0	
25327	death of a telemarketer (2021)	88.0	
25328	encounter (2021)	108.0	
25329	diyalog (2021 turkey)	100.0	
25330	baglilik hasan (2021 turkey)	147.0	
25331	boxing day (2021 united kingdom)	109.0	
25332	aykut eniste 2 (turkey)	115.0	
25333	aita mari (2021 spain)	87.0	
25334	citizen ashe (2021)	96.0	
25335	castle falls (2021)	90.0	
25336	skylab (2021 india)	130.0	
25337	pilot the a battle for survival (2021 russia)	105.0	
25338	normalnyy tolko ya (2021 russia)	99.0	
25339	paris opera ballet the red and the black (2021 france)	180.0	
25340	tady hlidame my (2021 czech republic)	96.0	
25341	mult v kino vypusk no 133 (2021 russia)		
25342	free road to the world the dream (japan)		
25343	elcano y magallanes la primera vuelta al mundo (spain)	90.0	
25344	efsunlu kabirden gelen (turkey)	87.0	
25345	documentary of nogizaka 46 who is here before me (japan)		
25346	dsp dev (india)	145.0	
25347	marakkar lion of the arabian sea (2021 india)	181.0	
25348	diner daina (japan)	117.0	
25349	cure anniversary 1978 2018 live in hyde park the (uk)	137.0	83.0
25350	cocaine condor	70.0	
25351	chubut libertad y tierra (argentina)	128.0	
25352	busy inside (russia)	70.0	
25353	breaker (2019)	85.0	
25354	cat rescuers the	87.0	
25355	better angels (canada)	92.0	
25356	522 un gato un chino y mi padre (spain)	94.0	
25357	restiamo amici (italy)	87.0	
25358	re granchio (2021 italy)	105.0	
25359	lysis (germany)		
25360	white storm 2 the drug lords (hong kong)	99.0	
25361	jamsi swieogado joa (s korea)	78.0	
25362	facultades las (argentina)	82.0	
25363	byeoleui jeongwon (s korea)	75.0	
25364	my extraordinary summer with tess (netherlands) (2019)	82.0	
25365	ibiza (france)	87.0	
25366	blaze and the monster machines rusty rivets (canada)	44.0	
25367	falling (canada)	112.0	
25368	delfin (argentina)	87.0	
25369	explota explota (2020 spain)	116.0	
25370	eso que tu me das (2020 spain)	63.0	
25371	death of me	94.0	
25372	doorman the (2020)	97.0	
25373	enero (2019 spain)	69.0	
25374	cancion sin nombre (2020 spain)	97.0	
25375	chi yan (2020 china)	90.0	
25376	bulado (2020 netherlands)	87.0	
25377	call to spy a (2020)	123.0	75.0
25378	call the (dir timothy woodward jr)	95.0	195.0
25379	bizim semtin cocuklari (2020 turkey)	100.0	
25380	big parade the (2020 china)	58.0	
25381	burraco fatale (2020 italy)	90.0	
25382	cave the (thailand) (2019)	104.0	
25383	asada ke (2020 japan)	127.0	
25384	bi xue jin yi wei (2019 china)	85.0	
25385	akelarre (2020 spain)	90.0	
25386	antenna the (2020 turkey)	115.0	
25387	40 year old version the	129.0	
25388	30 de ani si 15 minute (2020 romania)	95.0	
25389	2067 (2020 australia)	90.0	
25390	ano da morte de ricardo reis o (2020 portugal)		
25391	loquillo salud y rock and roll (2021 spain)	152.0	
25392	gu dong ju zhong ju (2021 china)	123.0	28.0
25393	ganhojung (2021 south korea)	79.0	
25394	12 hour shift	88.0	12.0
25395	bumerang (2021 russia)	105.0	
25396	akhanda (2021 india)		
25397	back to the outback (2021)	95.0	
25398	bachelor (2021 india)	175.0	
25399	valentino (2021 mexico)	88.0	
25400	rogeu in beljium (2021 south korea)	65.0	
25401	eric clapton lockdown sessions (2021 united kingdom)	89.0	
25402	sing 2 (2021)	112.0	3892.0
25403	ego (2021 spain)		
25404	taeil (2021 south korea)	99.0	
25405	e stata la mano di dio (italy 2021)	129.0	
25406	christmas with the chosen the messengers (2021)	124.0	1700.0
25407	paenteom deo myujikeol raibeu (2021 south korea)	177.0	
25408	captain nova (2021 netherlands)	86.0	
25409	qi qing kuai che (2021 china)	90.0	
25410	anything goes (2021 united kingdom)		
25411	andre rieu christmas with andre 2021 (2021 netherlands)		
25412	midsommar (2019)	147.0	2707.0
25413	calendrier le (2021 france)	104.0	
25414	gwisineui hyanggi (s korea)	93.0	
25415	timmys cinema adventure christmas edition (2021 united kingdom)	51.0	
25416	grande messe la (documentary) (belgium) (2019)	70.0	
25417	and with him came the west (documentary)	77.0	
25418	pink wall (uk)	85.0	
25419	yves (france)	107.0	
25420	xue qu fang 72 xiao shi (china)	99.0	
25421	jiu long bu bai (hong kong)	99.0	
25422	wo hu qian long (2019 hong kong)		
25423	what we left behind looking back at deep space nine (2019)	116.0	
25424	wan shui qian shan zong heng (hong kong)	92.0	
25425	ut og stjaele hester (norway)	122.0	
25426	vyshe neba (russia)(2019)	104.0	
25427	turma da monica lacos (brazil)	97.0	
25428	sore ike anpanman kirameke ice no kuni no vanilla hime (japan)		
25429	sahir deep web (turkey)	96.0	
25430	shao nian de ni (china)	135.0	70.0
25431	ruido son la casas el (argentina)	61.0	
25432	refuge the (2019)	98.0	
25433	shinbun kisha (japan)	113.0	
25434	spider murphy gang glory days of rock n roll (germany)	87.0	
25435	qian long ju ji (hong kong)	90.0	
25436	robert the bruce	124.0	
25437	plagiarists the	76.0	
25438	wo he wo de jia xiang (2020 china)	153.0	
25439	setteeh sire yuaah (2020 russia)		
25440	russkiy reyd (2020 russia)		
25441	on the rocks	96.0	
25442	saint maud (uk)	83.0	
25443	khaali peeli (2020 india)	119.0	
25444	killing kelly (uk)	52.0	
25445	jim knopf und die wilde 13 (2020 germany)		
25446	gott du kannst ein arsch sein (germany)		
25447	pays qui se tient sage un (2020 france)	86.0	
25448	mon cousin (2020 france)	104.0	
25449	martin margiela mythos der mode (2019 germany)	90.0	
25450	lunana a yak in the classroom (2019 bhutan)	110.0	
25451	then came you (2020)	97.0	
25452	enfant terrible (2020 germany)	134.0	
25453	lacci (2020 italy)	100.0	
25454	josep (2020 france)	71.0	
25455	geukjangpan miniteukgongdae haembeogeogoemuleui seupgyeok (2020 south korea)	86.0	
25456	boys in the band the (2020)	121.0	
25457	borning 3 (2020 norway)	100.0	
25458	ye ma fen zong (2021 china)	90.0	
25459	you me lenin (2021 turkey)	86.0	
25460	to the moon (2021 ireland)	80.0	
25461	shepherd (2021 united kingdom)		
25462	rebel dykes (2021 united kingdom)	89.0	
25463	refugio el (2021 spain)	91.0	
25464	pirates (2021 united kingdom)	80.0	
25465	time rewind (uk)		
25466	monde un (2021 belgium)	108.0	
25467	not to forget (2021)	85.0	
25468	licorice pizza (2021)	133.0	4.0
25469	lapwing (2021 united kingdom)	89.0	
25470	magaluf ghost town (2021 spain)	93.0	
25471	jfk revisited through the looking glass (2021)	118.0	
25472	maria solinha (2020 spain)		
25473	hija la (2021 spain)	122.0	
25474	invisible demons (2021 finland)	70.0	
25475	good things devils do the (2020)	80.0	
25476	penny slinger out of the shadows (uk)	98.0	
25477	lady buds (2021)	96.0	
25478	parking (romania)	110.0	
25479	other side of heaven 2 fire of faith the (2019)	110.0	205.0
25480	ophelia (uk) (2019)	107.0	58.0
25481	ni mi li wo ai ni (hong kong)	90.0	
25482	mindo taseeldarni (india)	121.0	
25483	me llamo violeta (spain)	73.0	
25484	gentle warriors (2021 lithuania)	75.0	
25485	no soy tu mami (argentina)	108.0	
25486	killers anonymous (uk) (2019)	96.0	
25487	metal heart (ireland)	90.0	
25488	japon los (spain)	91.0	
25489	last whistle the (2019)	88.0	
25490	jaccuse (france)	132.0	
25491	ja teraz klamie (poland)		
25492	in fabric (uk) (2019)	118.0	
25493	ifrit (turkey)	73.0	
25494	made in china (france)	87.0	
25495	gecmis olsun (turkey)	117.0	
25496	glyndebourne cinderella (uk)(2019)		
25497	duelles (france)	97.0	
25498	femme de mon frere la (canada)	117.0	
25499	dna (2019)	126.0	
25500	crazy house (china)	93.0	
25501	beating heart (2020 france)	85.0	
25502	billie (2020 united kingdom)	96.0	
25503	geudae gomapso kimhojung saengae cheot paenmiting mubi (2020 south korea)	80.0	
25504	dies que vindran els (spain)	95.0	
25505	gukjesusa (2020 south korea)	106.0	
25506	yi dian jiu dao jia (2020 china)		
25507	video blue (2019 spain)	74.0	
25508	escape and evasion (2020 australia)	92.0	
25509	dam bo (2020 south korea)	113.0	
25510	tarapaty 2 (2020 poland)		
25511	street leagues (2020 ireland)	60.0	
25512	sin origen (2020)		
25513	jukjianneun ingandeului bam (2020 south korea)	110.0	
25514	shortcut (2020 italy)	80.0	725.0
25515	six minutes to midnight (uk)	99.0	145.0
25516	san xia hao ren (2006 china)	108.0	
25517	schemers (uk)	91.0	
25518	randiman (2020 turkey)		
25519	princezna zakleta v case (2020 cz)		
25520	paper champions (2020 australia)		
25521	rogue warfare death of a nation	95.0	
25522	myth of a colorblind france (2020)	86.0	
25523	sheytan vojud nadarad (germany)	150.0	
25524	ottolenghi and the cakes of versailles (2020)	75.0	26.0
25525	mort de guillem la (2020 spain)	95.0	
25526	fantasia (2021 spain)	100.0	
25527	exhibition on screen the danish collector delacroix to gauguin (2021)	90.0	
25528	apaiz kartzela (2021 spain)	85.0	
25529	aylak takimi (2021 turkey)	86.0	
25530	espiritu sagrado (2021 spain)	97.0	
25531	amants (2020 france)	102.0	
25532	15 horas (2021 dominican republic)	80.0	
25533	azra (2021 turkey)	82.0	
25534	serpentario (2021 portugal)	80.0	
25535	syotbeoseu gamdokhaeng (2021 south korea)		
25536	scala la salome (2021 italy)		
25537	ssanaheui sunjeong (2021 south korea)	104.0	
25538	satyameva jayate 2 (2021 india)	122.0	
25539	raimkeuraim (2021 south korea)	82.0	
25540	mr bachmann and his class (2021 germany)	217.0	
25541	kaaval (2021 india)	147.0	
25542	famiglia mostruosa una (2021 italy)		
25543	halsey presents if i cant have love i want power (2021)		
25544	desert said dance the (2021)		
25545	certovi a jine vanocni pohadky o (2021 czech republic)	63.0	
25546	love of lesbian el gran truco final (2021 spain)	145.0	
25547	anubhavinchu raja (2021 india)	131.0	
25548	chicuarotes	96.0	
25549	brochevarevarura (india)	138.0	
25550	conte magico il (italy)	84.0	
25551	baaji (pakistan)	132.0	
25552	16th episode the	93.0	
25553	azahar (spain)	83.0	
25554	maanaadu (2021 india)	147.0	
25555	article 15 (india)	130.0	
25556	100 coco new york (netherlands)	82.0	
25557	escape plan the extractors	97.0	
25558	spider man far from home (2019)	129.0	4634.0
25559	camarista la (mexico) (2019)	102.0	1.0
25560	proyeccionista el (dominican republic)	94.0	
25561	step up china (china)	100.0	
25562	annabelle comes home (2019)	106.0	3613.0
25563	biseuteu (s korea)	130.0	
25564	mult v kino vypusk no 99 (russia) (2019)	44.0	
25565	strange negotiations	92.0	
25566	yesterday (uk) (2019)	112.0	2603.0
25567	untouchable	98.0	
25568	toni morrison the pieces i am (documentary) (2019)	119.0	4.0
25569	wo de qing chun dou shi ni (china)	85.0	
25570	wetware (2019)	104.0	
25571	una legua a (argentina)	76.0	
25572	unda (india)	130.0	
25573	lx 2048 (2020)	104.0	
25574	midnight swan (2020 japan)	124.0	
25575	kovan (2020 turkey)	93.0	
25576	ke bu ke yi ni ye gang hao xi huan wo (2020 taiwan)		
25577	last shift the (2020)	90.0	871.0
25578	knutsen and ludvigsen 2 det store dyret (2020 norway)	78.0	
25579	kajillionaire	106.0	529.0
25580	jojo siwas dream tour on the big screen	64.0	
25581	jak najdalej stad (2020 poland)	98.0	
25582	immortal wars resurgence the (2019)	112.0	
25583	idiot prayer nick cave alone at alexandra palace (2020 uk)	118.0	
25584	fu rong du (2020 china)	94.0	
25585	drogas el (2020 spain)	80.0	
25586	dreaming grand avenue (2020)	99.0	
25587	eizoken ni wa te o dasu na (2020 japan)	113.0	
25588	david attenborough a life on our planet		
25589	dangerous way of pursue dreams (2020 china)	96.0	
25590	cin baskini (2020 turkey)	66.0	
25591	ban tiao bei zi (2020 china)	99.0	
25592	babovky (2020 cz)	97.0	
25593	artists wife the	95.0	1.0
25594	antim the final truth (2021 india)	138.0	
25595	black beach (2020 spain)	110.0	
25596	yoocheitalja (2021 south korea)	108.0	
25597	yeonae bbajin romaenseu (2021 south korea)	95.0	
25598	matthew bournes the red shoes (2020 uk)		
25599	sommet des dieux le (2021 france)	90.0	
25600	shuroo process the (2021)	95.0	
25601	terra (portugal)	60.0	
25602	rottosweeo (2021 south korea)	89.0	
25603	munyeodo (2021 south korea)	86.0	
25604	unforgivable the (2021)	114.0	
25605	resident evil welcome to raccoon city (2021)	107.0	2803.0
25606	holiday chance a (2021)	102.0	
25607	house of gucci (2021)	160.0	3471.0
25608	for the love of money (2021)	98.0	519.0
25609	encanto (2021)	109.0	3980.0
25610	finlandia (2021 spain)	97.0	
25611	yan etki (2021 turkey)		
25612	warning (2021 india)	124.0	
25613	tie dao ying xiong (2021 china)	124.0	
25614	humans the	108.0	
25615	youngest evangelist and the ministry of music (2021)	133.0	223.0
25616	spiral (2021 hungary)	98.0	
25617	shin seiki evangelion gekijo ban air magokoro wo kimi ni (1997 japan)	87.0	
25618	round of your life (2019)	91.0	
25619	river in me the (china)	98.0	
25620	quiet one the (documentary) (uk) (2019)	108.0	6.0
25621	paris opera ballet cinderella (2019)	170.0	
25622	shadaa (india)	128.0	
25623	sindhunaadh (india)	133.0	
25624	nightmare cinema (2019)	119.0	
25625	operative the (2019)	116.0	
25626	mari (uk)	94.0	
25627	linhas tortas (portugal)	68.0	
25628	national theatre live small island (uk)(2019)		
25629	kimi to nami ni noretara (japan)	94.0	12.0
25630	kalpten gerdanlik (turkey)	93.0	
25631	northern ballet victoria (uk)(2019)		
25632	influencia la (spain)	99.0	
25633	guller (turkey)	93.0	
25634	kabir singh (india)	173.0	
25635	mallesham (india)	131.0	
25636	flood the (uk)	99.0	
25637	ibiza the silent movie (uk)	91.0	
25638	flauto magico di piazza vittorio il (italy)		
25639	a este lado del mundo (2020 spain)	96.0	
25640	fable the (japan)	123.0	
25641	streltsov (2020 russia)	100.0	
25642	space dogs (2020 austria)	91.0	
25643	pelikanblut (germany)	126.0	
25644	persian lessons (russia)	128.0	
25645	padrenostro (2020 italy)	120.0	
25646	wir (2020 germany)	92.0	
25647	ooops the adventure continues (2020 germany)	85.0	
25648	oshiri tantei movie 2 (2020 japan)		
25649	ill steal you from the whole world (2020 russia)		
25650	draupadi unleashed	108.0	
25651	dasi mannan naldeul (2019 south korea)	100.0	
25652	guida romantica a posti perduti (2020 italy)	106.0	
25653	lost the (uk)		
25654	club de los idealistas el (2020 mexico)		
25655	gureuneun surebakwi (2019 south korea)	130.0	
25656	botero (canada)	82.0	
25657	di ba (2020 south korea)	84.0	
25658	space dogs tropical adventure (2020 russia)	80.0	
25659	geom gaek (2020 south korea)	100.0	
25660	apparences les (2020 france)	108.0	
25661	library that dolly built the		
25662	she paradise (2021 trinidad and tobago)	71.0	
25663	rosendo mi tiempo senorias (2019 spain)	120.0	
25664	restricted inside the industry (2020 australia)		
25665	pups alone (2021)	110.0	
25666	omerta 612 (2021 finland)	114.0	
25667	repeat (2021 united kingdom)	95.0	
25668	piano to zanskar (2018 united kingdom)	86.0	
25669	nueve sevillas (2020 spain)	157.0	
25670	men suo (2021 china)	90.0	
25671	libertad (2021 spain)	136.0	
25672	kurt vonnegut unstuck in time (2021)		69.0
25673	india sweets and spices (2021)	101.0	343.0
25674	i was a simple man (2021)	100.0	
25675	garuda gamana vrishabha vahana (2021 india)	151.0	
25676	feast the (2021 united kingdom)	92.0	22.0
25677	khel khel mein (2021 pakistan)	131.0	
25678	exceptional santa claus the		
25679	fantasma de la sauna el (2021 spain)	92.0	
25680	first wave the (2021 documentary)	94.0	11.0
25681	ecinni 3 issiz ciglik (2021 turkey)	93.0	
25682	endzeit (germany)	90.0	
25683	die xian (china)	83.0	
25684	elevator three minutes can change your life the (italy)	93.0	
25685	muallim (2021 turkey)	94.0	
25686	daim le (france)	77.0	
25687	diablo blanco el (argentina)	83.0	
25688	burn your maps	102.0	
25689	cinema mon amour (spain)		
25690	banda la (spain)	90.0	
25691	bahtsiz bedri (turkey)	107.0	
25692	charlotte the return	76.0	
25693	amplify her	88.0	
25694	agent sai srinivasa athreya (india)	148.0	
25695	astrogauchos (argentina)	80.0	
25696	ba zi (china)	120.0	
25697	landscape of music (russia)	83.0	
25698	toy story 4 (2019)	89.0	4575.0
25699	dylda (russia)	137.0	1.0
25700	eumgil (s korea)	76.0	
25701	lucania (italy)	85.0	
25702	biblia koshodo no jiken techo (japan)	121.0	
25703	beaux parents (france)	83.0	
25704	anna (france) (2019)	118.0	2114.0
25705	childs play (2019)	120.0	3007.0
25706	review exhibition of japanese animation masters in 2019 (2020 china)		
25707	2020 japan animation film master retrospective (2020 japan)		
25708	rong ribeu deo king mokpo yeongung (s korea)	117.0	
25709	way i see it the (2020)		124.0
25710	veneno (2020 spain)	180.0	
